Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,Christmas Period,Easter Period,Age Group,Day of week,Time of day
19892310,Vic,3,1989,Monday,21:40,Multiple,No,No,No,60,Driver,Male,55,No,No,40_to_64,Weekday,Night
20074058,SA,4,2007,Tuesday,18:35,Single,No,No,No,50,Pedestrian,Male,38,No,No,26_to_39,Weekday,Night
19942274,Vic,10,1994,Monday,11:20,Multiple,No,No,No,100,Pedestrian,Male,43,No,No,40_to_64,Weekday,Day
20031264,NSW,3,2003,Monday,7:55,Multiple,No,No,Yes,110,Driver,Female,84,No,No,75_or_older,Weekday,Day
20101224,NSW,1,2010,Friday,17:55,Single,No,No,No,100,Driver,Male,75,No,No,75_or_older,Weekday,Day
19942318,Vic,11,1994,Monday,13:17,Multiple,No,No,No,70,Driver,Male,56,No,No,40_to_64,Weekday,Day
20081318,NSW,11,2008,Friday,16:45,Single,No,No,No,80,Motorcycle pillion passenger,Male,15,No,No,0_to_16,Weekday,Day
20073071,Qld,7,2007,Tuesday,14:00,Single,No,No,No,80,Driver,Female,56,No,No,40_to_64,Weekday,Day
19962323,Vic,9,1996,Sunday,9:25,Single,No,No,No,60,Driver,Male,25,No,No,17_to_25,Weekend,Day
20102257,Vic,6,2010,Monday,17:50,Single,No,No,No,60,Pedestrian,Male,10,No,No,0_to_16,Weekday,Day
20135141,WA,2,2013,Saturday,2:00,Single,No,No,No,50,Driver,Male,47,No,No,40_to_64,Weekend,Night
20211081,NSW,5,2021,Friday,0:30,Single,No,No,No,50,Pedestrian,Male,21,No,No,17_to_25,Weekday,Night
19902196,Vic,10,1990,Monday,14:50,Single,No,No,No,100,Passenger,Male,27,No,No,26_to_39,Weekday,Day
19902337,Vic,3,1990,Tuesday,20:40,Single,No,No,No,60,Pedestrian,Male,4,No,No,0_to_16,Weekday,Night
19892400,Vic,8,1989,Friday,12:40,Single,No,No,No,100,Driver,Male,65,No,No,65_to_74,Weekday,Day
20111257,NSW,1,2011,Thursday,18:20,Multiple,No,No,No,50,Pedal cyclist,Male,86,No,No,75_or_older,Weekday,Night
20075103,WA,1,2007,Tuesday,17:30,Single,No,No,No,110,Passenger,Female,53,No,No,40_to_64,Weekday,Day
20091186,NSW,6,2009,Thursday,10:15,Single,No,Yes,No,60,Pedestrian,Male,81,No,No,75_or_older,Weekday,Day
20101043,NSW,2,2010,Sunday,3:16,Single,No,No,No,80,Passenger,Male,17,No,No,17_to_25,Weekend,Night
20095001,WA,1,2009,Saturday,6:26,Single,No,No,No,50,Passenger,Male,23,No,No,17_to_25,Weekend,Day
20183208,Qld,9,2018,Saturday,1:00,Multiple,No,No,No,60,Passenger,Male,15,No,No,0_to_16,Weekend,Night
20187009,NT,1,2018,Wednesday,21:50,Multiple,No,No,No,60,Pedestrian,Male,23,No,No,17_to_25,Weekday,Night
20162057,Vic,5,2016,Friday,7:28,Multiple,No,No,No,90,Driver,Male,27,No,No,26_to_39,Weekday,Day
20112004,Vic,4,2011,Friday,22:30,Single,No,No,No,100,Driver,Male,41,No,Yes,40_to_64,Weekend,Night
20062040,Vic,3,2006,Monday,18:00,Multiple,No,No,No,80,Motorcycle rider,Male,35,No,No,26_to_39,Weekday,Night
19892360,Vic,11,1989,Saturday,15:20,Multiple,No,No,Yes,100,Passenger,Male,45,No,No,40_to_64,Weekend,Day
20064092,SA,3,2006,Monday,12:50,Single,No,No,No,80,Driver,Male,17,No,No,17_to_25,Weekday,Day
20127022,NT,12,2012,Saturday,6:12,Single,No,No,No,60,Driver,Male,42,Yes,No,40_to_64,Weekend,Day
20145168,WA,2,2014,Thursday,18:15,Multiple,No,Yes,No,110,Driver,Male,47,No,No,40_to_64,Weekday,Night
20082201,Vic,3,2008,Monday,14:36,Multiple,No,No,No,100,Passenger,Female,38,No,No,26_to_39,Weekday,Day
20197008,NT,7,2019,Thursday,16:40,Single,No,No,No,110,Driver,Male,42,No,No,40_to_64,Weekday,Day
19892217,Vic,2,1989,Thursday,16:40,Multiple,No,No,No,100,Driver,Female,40,No,No,40_to_64,Weekday,Day
20092047,Vic,12,2009,Monday,23:06,Single,No,No,No,80,Pedestrian,Female,46,No,No,40_to_64,Weekday,Night
20022297,Vic,12,2002,Wednesday,22:30,Single,No,No,No,100,Passenger,Male,38,No,No,26_to_39,Weekday,Night
20065125,WA,3,2006,Wednesday,6:20,Multiple,No,No,No,90,Driver,Female,31,No,No,26_to_39,Weekday,Day
20191304,NSW,3,2019,Thursday,12:30,Single,No,No,No,100,Passenger,Male,21,No,No,17_to_25,Weekday,Day
19902393,Vic,5,1990,Friday,14:10,Single,No,No,No,60,Pedestrian,Male,77,No,No,75_or_older,Weekday,Day
20153088,Qld,11,2015,Tuesday,18:00,Single,No,No,No,50,Motorcycle rider,Male,46,No,No,40_to_64,Weekday,Night
20073118,Qld,5,2007,Friday,9:00,Multiple,Yes,No,No,40,Pedal cyclist,Male,54,No,No,40_to_64,Weekday,Day
20073145,Qld,6,2007,Sunday,15:00,Single,No,No,No,60,Driver,Male,23,No,No,17_to_25,Weekend,Day
20127023,NT,8,2012,Friday,13:25,Multiple,No,No,Yes,110,Driver,Male,45,No,No,40_to_64,Weekday,Day
20112020,Vic,5,2011,Friday,13:15,Multiple,No,No,No,100,Driver,Female,90,No,No,75_or_older,Weekday,Day
20203031,Qld,6,2020,Sunday,4:00,Single,No,No,No,70,Passenger,Male,13,No,No,0_to_16,Weekend,Night
20103162,Qld,9,2010,Monday,15:00,Multiple,No,No,No,100,Driver,Male,24,No,No,17_to_25,Weekday,Day
20071276,NSW,3,2007,Wednesday,20:28,Single,No,No,No,60,Pedestrian,Male,55,No,No,40_to_64,Weekday,Night
20177017,NT,3,2017,Friday,23:30,Single,No,No,No,80,Passenger,Male,32,No,No,26_to_39,Weekend,Night
20192040,Vic,4,2019,Thursday,13:10,Single,No,No,No,100,Driver,Female,89,No,No,75_or_older,Weekday,Day
20144075,SA,12,2014,Thursday,23:45,Single,No,No,No,50,Pedestrian,Male,37,No,No,26_to_39,Weekday,Night
20191099,NSW,11,2019,Tuesday,15:29,Multiple,Yes,No,No,40,Pedestrian,Female,35,No,No,26_to_39,Weekday,Day
20113183,Qld,2,2011,Friday,19:00,Single,No,No,No,100,Passenger,Female,36,No,No,26_to_39,Weekend,Night
20072190,Vic,5,2007,Tuesday,20:55,Multiple,No,No,No,80,Driver,Male,37,No,No,26_to_39,Weekday,Night
20191268,NSW,8,2019,Thursday,8:00,Single,No,No,No,40,Pedestrian,Female,81,No,No,75_or_older,Weekday,Day
20044107,SA,8,2004,Wednesday,7:45,Multiple,Yes,No,No,60,Driver,Female,59,No,No,40_to_64,Weekday,Day
20137029,NT,7,2013,Sunday,13:55,Multiple,No,No,No,100,Motorcycle rider,Male,39,No,No,26_to_39,Weekend,Day
20002136,Vic,1,2000,Wednesday,17:00,Multiple,No,No,Yes,100,Passenger,Male,18,No,No,17_to_25,Weekday,Day
20201141,NSW,1,2020,Monday,21:10,Single,No,No,Yes,100,Pedestrian,Male,17,No,No,17_to_25,Weekday,Night
20193053,Qld,12,2019,Wednesday,14:00,Multiple,No,No,No,100,Driver,Male,57,No,No,40_to_64,Weekday,Day
20171121,NSW,1,2017,Wednesday,13:12,Multiple,No,No,No,60,Passenger,Male,79,No,No,75_or_older,Weekday,Day
20123100,Qld,4,2012,Tuesday,5:00,Multiple,No,No,No,100,Pedal cyclist,Male,39,No,No,26_to_39,Weekday,Night
20062108,Vic,4,2006,Friday,7:50,Multiple,No,No,Yes,60,Pedal cyclist,Female,29,No,No,26_to_39,Weekday,Day
19942076,Vic,2,1994,Monday,13:20,Single,No,No,No,100,Driver,Female,25,No,No,17_to_25,Weekday,Day
20093132,Qld,3,2009,Wednesday,4:00,Multiple,No,No,No,100,Driver,Male,32,No,No,26_to_39,Weekday,Night
20213160,Qld,7,2021,Friday,14:00,Multiple,No,No,No,100,Driver,Male,60,No,No,40_to_64,Weekday,Day
20185119,WA,8,2018,Friday,23:39,Single,No,No,No,90,Passenger,Female,36,No,No,26_to_39,Weekend,Night
20191098,NSW,10,2019,Tuesday,12:33,Multiple,No,Yes,No,80,Motorcycle rider,Male,55,No,No,40_to_64,Weekday,Day
19972100,Vic,11,1997,Thursday,8:50,Multiple,No,No,No,100,Driver,Male,59,No,No,40_to_64,Weekday,Day
20202144,Vic,4,2020,Wednesday,0:33,Multiple,No,Yes,No,50,Pedal cyclist,Male,45,No,No,40_to_64,Weekday,Night
20046011,Tas,11,2004,Sunday,2:20,Single,No,No,No,60,Passenger,Male,18,No,No,17_to_25,Weekend,Night
19932143,Vic,7,1993,Friday,20:45,Single,No,No,No,90,Pedestrian,Female,31,No,No,26_to_39,Weekend,Night
20105044,WA,5,2010,Sunday,8:46,Single,No,No,No,110,Motorcycle rider,Male,38,No,No,26_to_39,Weekend,Day
20045093,WA,10,2004,Monday,8:30,Multiple,No,No,No,110,Passenger,Male,46,No,No,40_to_64,Weekday,Day
20033273,Qld,10,2003,Saturday,13:00,Multiple,No,No,No,60,Motorcycle rider,Male,41,No,No,40_to_64,Weekend,Day
20031372,NSW,6,2003,Saturday,5:09,Single,No,No,No,80,Passenger,Male,23,No,No,17_to_25,Weekend,Night
20122168,Vic,8,2012,Monday,9:24,Multiple,No,Yes,No,60,Driver,Male,37,No,No,26_to_39,Weekday,Day
20084081,SA,2,2008,Sunday,5:10,Single,No,No,No,60,Passenger,Male,19,No,No,17_to_25,Weekend,Night
20122236,Vic,6,2012,Sunday,13:48,Single,No,No,No,100,Driver,Male,24,No,No,17_to_25,Weekend,Day
20113166,Qld,8,2011,Wednesday,21:00,Single,No,No,No,100,Motorcycle rider,Male,37,No,No,26_to_39,Weekday,Night
19952161,Vic,12,1995,Saturday,11:10,Multiple,No,No,No,100,Driver,Male,32,Yes,No,26_to_39,Weekend,Day
20072081,Vic,12,2007,Sunday,16:10,Single,No,No,No,100,Driver,Female,56,No,No,40_to_64,Weekend,Day
20112054,Vic,2,2011,Friday,2:00,Single,No,No,No,100,Driver,Male,29,No,No,26_to_39,Weekday,Night
20093203,Qld,5,2009,Sunday,0:00,Single,No,No,No,50,Passenger,Male,13,No,No,0_to_16,Weekend,Night
20023120,Qld,6,2002,Thursday,23:00,Single,No,No,No,60,Pedestrian,Female,37,No,No,26_to_39,Weekday,Night
20131288,NSW,3,2013,Monday,15:13,Single,No,No,No,80,Driver,Female,65,No,No,65_to_74,Weekday,Day
20032030,Vic,3,2003,Sunday,16:38,Multiple,No,Yes,No,90,Motorcycle rider,Male,27,No,No,26_to_39,Weekend,Day
20137026,NT,7,2013,Monday,6:25,Multiple,No,No,No,60,Motorcycle rider,Male,28,No,No,26_to_39,Weekday,Day
20063262,Qld,8,2006,Wednesday,1:00,Multiple,No,No,No,60,Motorcycle rider,Male,36,No,No,26_to_39,Weekday,Night
20071153,NSW,7,2007,Wednesday,8:25,Single,No,No,No,60,Driver,Male,79,No,No,75_or_older,Weekday,Day
20175050,WA,10,2017,Thursday,12:30,Single,Yes,No,No,20,Pedestrian,Male,89,No,No,75_or_older,Weekday,Day
20063097,Qld,6,2006,Thursday,17:00,Single,No,Yes,No,100,Passenger,Female,13,No,No,0_to_16,Weekday,Day
20087065,NT,6,2008,Thursday,18:20,Single,No,No,No,80,Driver,Male,59,No,No,40_to_64,Weekday,Night
20116007,Tas,8,2011,Monday,8:10,Multiple,No,No,No,100,Driver,Female,32,No,No,26_to_39,Weekday,Day
20202183,Vic,3,2020,Saturday,21:40,Single,No,No,No,100,Driver,Female,18,No,No,17_to_25,Weekend,Night
20093288,Qld,6,2009,Sunday,6:00,Single,No,No,No,80,Motorcycle rider,Male,59,No,No,40_to_64,Weekend,Day
19982288,Vic,1,1998,Saturday,16:15,Single,No,No,No,100,Passenger,Female,17,No,No,17_to_25,Weekend,Day
20083245,Qld,11,2008,Monday,14:00,Single,No,No,No,80,Passenger,Female,25,No,No,17_to_25,Weekday,Day
19912238,Vic,5,1991,Thursday,0:40,Single,No,No,No,100,Driver,Male,23,No,No,17_to_25,Weekday,Night
20112190,Vic,11,2011,Saturday,3:00,Single,No,No,No,60,Driver,Male,16,No,No,0_to_16,Weekend,Night
20024108,SA,2,2002,Tuesday,9:15,Single,No,No,No,100,Motorcycle rider,Male,40,No,No,40_to_64,Weekday,Day
20171069,NSW,11,2017,Sunday,5:55,Single,No,No,No,110,Passenger,Male,29,No,No,26_to_39,Weekend,Night
20023157,Qld,10,2002,Tuesday,14:00,Single,No,No,No,60,Pedestrian,Male,12,No,No,0_to_16,Weekday,Day
19922222,Vic,12,1992,Thursday,9:20,Single,No,No,No,60,Pedestrian,Male,26,No,No,26_to_39,Weekday,Day
20152201,Vic,9,2015,Friday,12:45,Single,No,No,No,100,Driver,Male,36,No,No,26_to_39,Weekday,Day
20065064,WA,6,2006,Friday,1:09,Single,No,No,No,60,Driver,Male,35,No,No,26_to_39,Weekday,Night
20062298,Vic,3,2006,Friday,18:25,Multiple,No,No,Yes,100,Motorcycle rider,Male,44,No,No,40_to_64,Weekend,Night
19952178,Vic,6,1995,Wednesday,23:20,Single,No,No,No,100,Pedestrian,Male,44,No,No,40_to_64,Weekday,Night
20052181,Vic,2,2005,Friday,0:00,Single,No,No,No,100,Passenger,Male,40,No,No,40_to_64,Weekday,Night
20211145,NSW,7,2021,Friday,20:14,Multiple,No,Yes,No,100,Pedestrian,Male,15,No,No,0_to_16,Weekend,Night
20096036,Tas,4,2009,Monday,5:45,Single,No,No,No,60,Driver,Male,22,No,Yes,17_to_25,Weekend,Night
20073335,Qld,6,2007,Sunday,18:00,Single,No,No,No,50,Pedestrian,Male,59,No,No,40_to_64,Weekend,Night
20092132,Vic,10,2009,Tuesday,8:20,Multiple,No,Yes,No,80,Pedal cyclist,Male,60,No,No,40_to_64,Weekday,Day
20145140,WA,8,2014,Sunday,18:10,Single,No,No,No,70,Driver,Male,64,No,No,40_to_64,Weekend,Night
20131190,NSW,5,2013,Sunday,0:15,Single,No,No,No,100,Driver,Male,24,No,No,17_to_25,Weekend,Night
20074025,SA,2,2007,Sunday,1:30,Single,No,No,No,100,Passenger,Male,24,No,No,17_to_25,Weekend,Night
20023130,Qld,9,2002,Friday,19:00,Single,No,No,No,80,Pedestrian,Male,56,No,No,40_to_64,Weekend,Night
20044042,SA,9,2004,Friday,17:15,Single,No,No,No,60,Driver,Male,55,No,No,40_to_64,Weekday,Day
20023026,Qld,1,2002,Thursday,14:00,Multiple,No,No,No,100,Driver,Male,17,No,No,17_to_25,Weekday,Day
20092171,Vic,1,2009,Wednesday,14:00,Multiple,No,No,No,80,Motorcycle pillion passenger,Female,45,No,No,40_to_64,Weekday,Day
20093093,Qld,2,2009,Saturday,15:00,Multiple,No,No,No,70,Motorcycle rider,Male,27,No,No,26_to_39,Weekend,Day
20073066,Qld,3,2007,Wednesday,21:00,Multiple,No,Yes,No,60,Driver,Male,19,No,No,17_to_25,Weekday,Night
20132068,Vic,12,2013,Wednesday,15:50,Single,No,No,No,80,Driver,Male,28,No,No,26_to_39,Weekday,Day
20163218,Qld,5,2016,Wednesday,14:00,Multiple,Yes,No,No,100,Driver,Male,82,No,No,75_or_older,Weekday,Day
19892620,Vic,2,1989,Wednesday,21:25,Single,No,No,No,100,Passenger,Male,69,No,No,65_to_74,Weekday,Night
20042044,Vic,9,2004,Wednesday,8:45,Multiple,No,No,Yes,100,Driver,Male,29,No,No,26_to_39,Weekday,Day
20184017,SA,11,2018,Tuesday,16:40,Multiple,No,No,No,100,Passenger,Female,18,No,No,17_to_25,Weekday,Day
20085010,WA,6,2008,Sunday,7:20,Single,No,No,No,110,Driver,Male,36,No,No,26_to_39,Weekend,Day
20071049,NSW,3,2007,Tuesday,11:00,Multiple,No,No,No,50,Pedestrian,Female,20,No,No,17_to_25,Weekday,Day
20063082,Qld,8,2006,Wednesday,15:00,Single,No,No,No,100,Passenger,Female,15,No,No,0_to_16,Weekday,Day
20082132,Vic,3,2008,Tuesday,9:30,Single,No,No,No,100,Driver,Female,73,No,No,65_to_74,Weekday,Day
20023051,Qld,4,2002,Saturday,10:00,Multiple,No,No,No,100,Driver,Male,61,No,No,40_to_64,Weekend,Day
20042306,Vic,1,2004,Friday,10:45,Multiple,No,No,Yes,100,Driver,Male,63,Yes,No,40_to_64,Weekday,Day
20051284,NSW,11,2005,Sunday,21:58,Multiple,No,No,No,50,Pedal cyclist,Male,39,No,No,26_to_39,Weekend,Night
20033180,Qld,10,2003,Saturday,2:00,Multiple,No,No,Yes,100,Driver,Male,67,No,No,65_to_74,Weekend,Night
20172134,Vic,12,2017,Friday,11:35,Multiple,No,No,No,70,Motorcycle rider,Male,43,No,No,40_to_64,Weekday,Day
20071330,NSW,6,2007,Sunday,10:58,Single,No,No,Yes,50,Driver,Male,57,No,No,40_to_64,Weekend,Day
20093092,Qld,4,2009,Saturday,14:00,Multiple,No,No,No,100,Motorcycle rider,Male,36,No,No,26_to_39,Weekend,Day
20065105,WA,12,2006,Friday,20:30,Multiple,No,No,No,60,Motorcycle rider,Male,30,No,No,26_to_39,Weekend,Night
20103189,Qld,4,2010,Thursday,5:00,Single,No,No,No,100,Driver,Male,19,No,No,17_to_25,Weekday,Night
20033174,Qld,11,2003,Tuesday,15:00,Multiple,No,No,No,80,Passenger,Female,4,No,No,0_to_16,Weekday,Day
20053187,Qld,11,2005,Wednesday,7:00,Single,No,No,No,60,Pedal cyclist,Male,70,No,No,65_to_74,Weekday,Day
20151172,NSW,11,2015,Tuesday,15:35,Multiple,No,Yes,No,100,Driver,Male,21,No,No,17_to_25,Weekday,Day
19962238,Vic,2,1996,Wednesday,1:47,Single,No,No,No,80,Passenger,Female,40,No,No,40_to_64,Weekday,Night
20112113,Vic,5,2011,Thursday,19:55,Single,No,No,No,100,Pedestrian,Male,40,No,No,40_to_64,Weekday,Night
20134007,SA,3,2013,Tuesday,20:30,Single,No,No,No,50,Pedestrian,Female,40,No,No,40_to_64,Weekday,Night
20071371,NSW,11,2007,Sunday,0:10,Single,No,No,No,100,Driver,Male,22,No,No,17_to_25,Weekend,Night
20102141,Vic,6,2010,Sunday,17:25,Multiple,No,No,No,50,Passenger,Female,71,No,No,65_to_74,Weekend,Day
20063179,Qld,12,2006,Monday,21:00,Single,No,No,No,80,Driver,Male,37,No,No,26_to_39,Weekday,Night
20073085,Qld,9,2007,Friday,23:00,Single,No,No,No,100,Driver,Female,52,No,No,40_to_64,Weekend,Night
20094028,SA,6,2009,Saturday,11:34,Single,No,No,No,100,Motorcycle rider,Male,34,No,No,26_to_39,Weekend,Day
20102050,Vic,7,2010,Sunday,5:45,Single,No,No,No,60,Driver,Male,26,No,No,26_to_39,Weekend,Night
20161082,NSW,12,2016,Tuesday,23:30,Single,No,No,No,100,Motorcycle rider,Male,35,No,No,26_to_39,Weekday,Night
20182078,Vic,8,2018,Friday,15:05,Multiple,No,No,No,100,Driver,Female,32,No,No,26_to_39,Weekday,Day
20023087,Qld,11,2002,Thursday,18:00,Single,No,No,No,70,Pedestrian,Male,54,No,No,40_to_64,Weekday,Night
20181211,NSW,10,2018,Sunday,6:41,Single,No,No,No,50,Motorcycle rider,Male,22,No,No,17_to_25,Weekend,Day
20152066,Vic,6,2015,Friday,17:52,Single,No,No,No,60,Pedestrian,Female,42,No,No,40_to_64,Weekday,Day
20093026,Qld,1,2009,Thursday,14:00,Single,No,No,No,100,Driver,Male,54,No,No,40_to_64,Weekday,Day
19972033,Vic,12,1997,Tuesday,10:00,Single,No,No,No,100,Driver,Female,40,No,No,40_to_64,Weekday,Day
20043251,Qld,7,2004,Saturday,11:00,Multiple,No,No,No,60,Driver,Male,88,No,No,75_or_older,Weekend,Day
20111013,NSW,7,2011,Monday,13:25,Multiple,No,No,No,60,Motorcycle rider,Male,37,No,No,26_to_39,Weekday,Day
20072179,Vic,7,2007,Sunday,19:30,Multiple,No,No,No,100,Driver,Female,41,No,No,40_to_64,Weekend,Night
20063257,Qld,7,2006,Saturday,14:00,Multiple,No,No,No,60,Driver,Female,35,No,No,26_to_39,Weekend,Day
20133199,Qld,11,2013,Thursday,21:00,Multiple,No,No,Yes,100,Driver,Female,21,No,No,17_to_25,Weekday,Night
20071248,NSW,8,2007,Monday,2:00,Single,No,No,No,50,Driver,Male,42,No,No,40_to_64,Weekend,Night
20181058,NSW,9,2018,Sunday,7:00,Single,No,No,No,60,Pedestrian,Male,32,No,No,26_to_39,Weekend,Day
20112067,Vic,3,2011,Saturday,18:00,Multiple,Yes,No,No,80,Passenger,Female,19,No,No,17_to_25,Weekend,Night
20043017,Qld,9,2004,Saturday,19:00,Single,No,No,No,40,Driver,Male,25,No,No,17_to_25,Weekend,Night
20061004,NSW,3,2006,Sunday,13:00,Single,No,No,No,100,Driver,Male,15,No,No,0_to_16,Weekend,Day
20191250,NSW,2,2019,Sunday,19:25,Single,No,No,No,60,Driver,Female,47,No,No,40_to_64,Weekend,Night
20002149,Vic,2,2000,Thursday,14:30,Multiple,No,No,No,100,Driver,Male,68,No,No,65_to_74,Weekday,Day
20205053,WA,6,2020,Thursday,9:28,Single,No,No,No,110,Motorcycle rider,Male,65,No,No,65_to_74,Weekday,Day
20155012,WA,8,2015,Saturday,6:51,Multiple,No,No,No,70,Passenger,Male,15,No,No,0_to_16,Weekend,Day
20133103,Qld,8,2013,Saturday,20:00,Single,No,No,No,110,Driver,Male,29,No,No,26_to_39,Weekend,Night
20061257,NSW,4,2006,Wednesday,13:55,Single,No,No,No,100,Driver,Male,17,No,No,17_to_25,Weekday,Day
20061028,NSW,4,2006,Monday,10:00,Multiple,No,No,No,80,Passenger,Male,80,No,Yes,75_or_older,Weekday,Day
19912091,Vic,6,1991,Saturday,11:05,Multiple,No,No,No,60,Motorcycle rider,Male,76,No,No,75_or_older,Weekend,Day
20041365,NSW,5,2004,Friday,17:10,Multiple,No,No,No,50,Pedestrian,Male,77,No,No,75_or_older,Weekday,Day
20155092,WA,6,2015,Monday,2:34,Single,No,Yes,No,110,Driver,Male,19,No,No,17_to_25,Weekend,Night
20167030,NT,4,2016,Thursday,18:25,Multiple,No,No,No,80,Driver,Male,68,No,No,65_to_74,Weekday,Night
20203248,Qld,2,2020,Sunday,2:00,Single,No,No,No,50,Motorcycle rider,Male,19,No,No,17_to_25,Weekend,Night
20181204,NSW,6,2018,Friday,16:05,Multiple,No,No,No,80,Driver,Male,65,No,No,65_to_74,Weekday,Day
20153032,Qld,6,2015,Saturday,18:00,Multiple,No,No,No,100,Motorcycle rider,Male,55,No,No,40_to_64,Weekend,Night
20023122,Qld,10,2002,Sunday,16:00,Single,No,No,No,100,Driver,Male,68,No,No,65_to_74,Weekend,Day
20151312,NSW,5,2015,Tuesday,22:15,Single,No,No,No,60,Passenger,Male,21,No,No,17_to_25,Weekday,Night
20082218,Vic,3,2008,Sunday,11:30,Multiple,No,No,No,100,Motorcycle rider,Male,46,No,No,40_to_64,Weekend,Day
20002372,Vic,11,2000,Thursday,20:15,Single,No,No,No,80,Passenger,Female,41,No,No,40_to_64,Weekday,Night
20083137,Qld,2,2008,Wednesday,5:00,Single,No,No,Yes,60,Driver,Male,65,No,No,65_to_74,Weekday,Night
20062076,Vic,2,2006,Saturday,21:45,Single,No,No,No,100,Pedestrian,Male,16,No,No,0_to_16,Weekend,Night
20172112,Vic,2,2017,Thursday,21:32,Single,No,No,No,80,Driver,Male,38,No,No,26_to_39,Weekday,Night
20167018,NT,10,2016,Friday,17:10,Single,No,No,No,110,Driver,Male,45,No,No,40_to_64,Weekday,Day
20165138,WA,10,2016,Saturday,11:55,Single,No,No,No,110,Passenger,Male,24,No,No,17_to_25,Weekend,Day
20154039,SA,1,2015,Saturday,0:55,Single,No,No,No,80,Driver,Male,18,No,No,17_to_25,Weekend,Night
20194078,SA,10,2019,Friday,10:30,Single,No,No,No,100,Driver,Male,37,No,No,26_to_39,Weekday,Day
20151126,NSW,10,2015,Saturday,16:20,Single,No,No,Yes,100,Driver,Male,46,No,No,40_to_64,Weekend,Day
19982009,Vic,12,1998,Saturday,9:45,Single,No,No,No,100,Driver,Male,29,Yes,No,26_to_39,Weekend,Day
20081083,NSW,11,2008,Thursday,9:10,Single,No,No,No,50,Other/-9,Male,61,No,No,40_to_64,Weekday,Day
20143040,Qld,9,2014,Thursday,12:00,Multiple,No,No,No,40,Passenger,Female,84,No,No,75_or_older,Weekday,Day
20144092,SA,12,2014,Monday,0:05,Multiple,No,No,No,110,Driver,Male,24,Yes,No,17_to_25,Weekend,Night
19922361,Vic,10,1992,Saturday,15:40,Single,No,No,No,60,Motorcycle pillion passenger,Male,35,No,No,26_to_39,Weekend,Day
20176032,Tas,11,2017,Wednesday,18:02,Multiple,No,Yes,No,100,Driver,Male,43,No,No,40_to_64,Weekday,Night
20054030,SA,7,2005,Saturday,11:00,Multiple,No,No,No,100,Passenger,Male,23,No,No,17_to_25,Weekend,Day
20127006,NT,2,2012,Friday,12:40,Single,No,No,No,130,Passenger,Male,72,No,No,65_to_74,Weekday,Day
20082101,Vic,12,2008,Tuesday,13:45,Single,No,No,No,70,Pedestrian,Female,66,Yes,No,65_to_74,Weekday,Day
20024063,SA,11,2002,Monday,17:20,Single,No,No,No,110,Passenger,Female,23,No,No,17_to_25,Weekday,Day
19982155,Vic,4,1998,Thursday,8:43,Single,No,No,No,60,Pedestrian,Male,51,No,No,40_to_64,Weekday,Day
20125006,WA,6,2012,Saturday,1:45,Single,No,No,No,110,Passenger,Female,46,No,No,40_to_64,Weekend,Night
20191165,NSW,1,2019,Tuesday,13:00,Single,No,No,No,80,Motorcycle rider,Male,27,No,No,26_to_39,Weekday,Day
20131204,NSW,12,2013,Friday,16:40,Multiple,No,No,No,50,Motorcycle rider,Male,65,No,No,65_to_74,Weekday,Day
20161231,NSW,12,2016,Friday,13:00,Multiple,No,No,No,80,Driver,Male,75,No,No,75_or_older,Weekday,Day
20032074,Vic,8,2003,Sunday,1:00,Single,No,No,No,100,Driver,Male,26,No,No,26_to_39,Weekend,Night
20041398,NSW,3,2004,Saturday,16:40,Multiple,No,No,No,50,Motorcycle rider,Male,32,No,No,26_to_39,Weekend,Day
20121190,NSW,10,2012,Monday,15:55,Multiple,No,Yes,No,100,Passenger,Female,74,No,No,65_to_74,Weekday,Day
20143003,Qld,3,2014,Saturday,2:00,Single,No,No,No,50,Pedestrian,Male,17,No,No,17_to_25,Weekend,Night
20051070,NSW,12,2005,Saturday,10:34,Single,No,No,No,60,Motorcycle rider,Male,31,No,No,26_to_39,Weekend,Day
20211168,NSW,6,2021,Saturday,19:10,Single,No,No,Yes,110,Driver,Male,70,No,No,65_to_74,Weekend,Night
20091299,NSW,11,2009,Saturday,0:20,Single,No,No,No,60,Motorcycle rider,Male,20,No,No,17_to_25,Weekend,Night
20111015,NSW,10,2011,Wednesday,2:45,Multiple,Yes,Yes,No,100,Passenger,Male,17,No,No,17_to_25,Weekday,Night
19892581,Vic,12,1989,Sunday,4:55,Multiple,No,No,No,60,Driver,Female,23,No,No,17_to_25,Weekend,Night
20163023,Qld,7,2016,Friday,12:00,Multiple,No,No,No,100,Driver,Female,44,No,No,40_to_64,Weekday,Day
20155057,WA,3,2015,Saturday,22:00,Single,No,No,No,80,Passenger,Female,15,No,No,0_to_16,Weekend,Night
